"rules","support","confidence","coverage","lift","count"
"{LUNCH,Lobby Bar,Soups} => {Snacks/Sandwich}",0.157171808151317,0.709529860228717,0.221515424453952,1.70141582574284,2792
"{Coffee/Tea,DINNER,Sides} => {Soups}",0.109828867372213,0.667921944539541,0.164433686106733,1.7010703115126,1951
"{Dessert,Lobby Bar,Main Courses} => {Soups}",0.101947759513623,0.667772861356932,0.152668317946408,1.70069062496696,1811
"{DINNER,Lobby Bar,Sides} => {Soups}",0.10346768745778,0.667635306937886,0.154976356676424,1.70034029999206,1838
"{Beer Domestic Draft,DINNER,LUNCH} => {Lobby Bar}",0.153062373339338,0.941808105299619,0.162519702769646,1.69988611893339,2719
"{Beer Domestic Draft,LUNCH,Salads} => {Lobby Bar}",0.107464535014636,0.941321499013807,0.114163476694438,1.69900783463536,1909
"{Beer Domestic Draft,DINNER,Salads} => {Snacks/Sandwich}",0.106732717856339,0.708520179372197,0.150641747354199,1.69899466338657,1896
"{Coffee/Tea,Main Courses,Sides} => {Snacks/Sandwich}",0.104649853636568,0.708460365853659,0.147714478721009,1.6988512336696,1859
"{Lobby Bar,Main Courses,Salads} => {Soups}",0.167586129250169,0.666592028660994,0.251407340689034,1.69768326840629,2977
"{Beer Domestic Draft,Coffee/Tea,Main Courses} => {Snacks/Sandwich}",0.102116640396307,0.707488299531981,0.144336861067327,1.6965202690181,1814
"{Beer Domestic Draft,DINNER,Salads} => {Soups}",0.100202657059221,0.665171898355755,0.150641747354199,1.69406646629271,1780
"{Beer Import Draft,LUNCH,Main Courses} => {Lobby Bar}",0.106507543346093,0.937561942517344,0.113600540418825,1.69222214457205,1892
"{Coffee/Tea,Lobby Bar,Soups} => {LUNCH}",0.194663364107183,0.820792784239259,0.23716505291601,1.69206951598308,3458
"{Coffee/Tea,LUNCH,Main Courses} => {Soups}",0.179520378293177,0.664375,0.270209412294528,1.69203691756272,3189
"{LUNCH,Main Courses,Soft Drink} => {Lobby Bar}",0.110729565413195,0.937112910909957,0.118160324251295,1.69141167947617,1967
"{DINNER,Salads,Starters} => {Snacks/Sandwich}",0.102510695789237,0.704176334106729,0.145575320873677,1.6885783476069,1821
"{Beer Domestic Draft,Coffee/Tea,Salads} => {Lobby Bar}",0.12001801396082,0.935087719298246,0.128349470839901,1.687756375291,2132
"{DINNER,Salads,Soups} => {Snacks/Sandwich}",0.171582976807025,0.703601108033241,0.243863994595812,1.68719898530001,3048
"{Lobby Bar,Main Courses,Soups} => {Snacks/Sandwich}",0.158072506192299,0.703583061889251,0.224667867597388,1.68715571158216,2808
"{Beer Domestic Draft,Coffee/Tea,DINNER} => {Lobby Bar}",0.169894167980185,0.934365325077399,0.181828417023193,1.68645251317567,3018
"{DINNER,Dessert,Lobby Bar} => {Coffee/Tea}",0.181321774375141,0.923716661887009,0.196295879306463,1.68642371857768,3221
"{Beer Domestic Draft,Coffee/Tea,Soups} => {Lobby Bar}",0.106113487953164,0.934093161546085,0.113600540418825,1.6859612804008,1885
"{Coffee/Tea,Main Courses,Salads} => {Soups}",0.173271785633866,0.661650902837489,0.261877955415447,1.68509915957063,3078
"{Coffee/Tea,Lobby Bar,Soups} => {Snacks/Sandwich}",0.166572843954064,0.702349869451697,0.23716505291601,1.68419858004049,2959
"{LUNCH,Lobby Bar,Sides} => {Coffee/Tea}",0.111799144336861,0.92243381328379,0.121200180139608,1.68408162992531,1986
"{Coffee/Tea,DINNER,Soups} => {Snacks/Sandwich}",0.183854987615402,0.702214577510213,0.261821661787886,1.68387415697778,3266
"{Beer Domestic Draft,LUNCH,Main Courses} => {Lobby Bar}",0.119736545823013,0.932894736842105,0.128349470839901,1.68379822244088,2127
"{Beer Domestic Draft,LUNCH,Snacks/Sandwich} => {Lobby Bar}",0.102398108534114,0.932820512820513,0.109772573744652,1.68366425419057,1819
"{Coffee/Tea,Lobby Bar,Snacks/Sandwich} => {LUNCH}",0.188020716054943,0.816625916870416,0.230240936725963,1.68347949254799,3340
"{Coffee/Tea,Dessert,Main Courses} => {Soups}",0.110448097275388,0.660828561805322,0.167135780229678,1.68300481317702,1962
"{Beer Import Draft,Coffee/Tea,DINNER} => {Lobby Bar}",0.15024769196127,0.93223891023402,0.161168655708174,1.68261450938804,2669
"{Dessert,Salads,Soups} => {Coffee/Tea}",0.100484125197028,0.921528136293237,0.109040756586354,1.68242814112159,1785
"{Beer Domestic Draft,Coffee/Tea,Lobby Bar} => {LUNCH}",0.13949560909705,0.815131578947368,0.171132627786535,1.68039890546838,2478
"{Beer Import Draft,Coffee/Tea,Salads} => {Lobby Bar}",0.105719432560234,0.928783382789317,0.11382571492907,1.67637756674146,1878
"{DINNER,LUNCH,Main Courses} => {Soups}",0.186388200855663,0.657988871224165,0.283269533888764,1.67577266070625,3311
"{Beer Domestic Draft,Coffee/Tea,Snacks/Sandwich} => {Lobby Bar}",0.112249493357352,0.927873429502094,0.120975005629363,1.67473517594749,1994
"{Beer Domestic Draft,Lobby Bar,Main Courses} => {Soups}",0.101553704120694,0.657434402332362,0.154469714028372,1.67436053376804,1804
"{Beer Import Draft,Coffee/Tea,Main Courses} => {Lobby Bar}",0.120130601215942,0.926617455492835,0.129644224273812,1.67246824622787,2134
"{DINNER,Sides,Soups} => {Salads}",0.103411393830218,0.794550173010381,0.130150866921864,1.67192481323814,1837
"{DINNER,Lobby Bar,Soups} => {Snacks/Sandwich}",0.183629813105156,0.697157512288951,0.263397883359604,1.67174757671449,3262
"{Beer Domestic Draft,Coffee/Tea,Main Courses} => {Lobby Bar}",0.133641071830669,0.925897035881435,0.144336861067327,1.67116794812008,2374
"{LUNCH,Lobby Bar,Starters} => {Coffee/Tea}",0.116021166403963,0.913563829787234,0.126998423778428,1.66788775666397,2061
"{Lobby Bar,Snacks/Sandwich,Soups} => {LUNCH}",0.157171808151317,0.809040857722399,0.194269308714254,1.66784284514108,2792
"{DINNER,Salads,Sides} => {Snacks/Sandwich}",0.106282368835848,0.695139911634757,0.152893492456654,1.66690947492978,1888
"{Coffee/Tea,Lobby Bar,Soft Drink} => {LUNCH}",0.125591083089394,0.807455664133189,0.155539292952038,1.66457495853104,2231
"{Coffee/Tea,Snacks/Sandwich,Soups} => {LUNCH}",0.156496284620581,0.807435376125472,0.193818959693763,1.66453313467482,2780
"{Dessert,Main Courses,Soups} => {Coffee/Tea}",0.110448097275388,0.911286576869484,0.121200180139608,1.66373019028875,1962
"{Beer Domestic Draft,Coffee/Tea,Salads} => {LUNCH}",0.10346768745778,0.806140350877193,0.128349470839901,1.66186343193483,1838
"{Coffee/Tea,Lobby Bar,Starters} => {LUNCH}",0.116021166403963,0.805707584050039,0.143999099301959,1.66097128038353,2061
"{Coffee/Tea,Lobby Bar,Sides} => {LUNCH}",0.111799144336861,0.805026347790839,0.138876379193875,1.65956690752657,1986
"{Dessert,Salads,Snacks/Sandwich} => {Coffee/Tea}",0.100258950686782,0.908210096889342,0.110391803647827,1.65811348007629,1781
"{Coffee/Tea,DINNER,Soft Drink} => {Lobby Bar}",0.151823913532988,0.918596730245232,0.165278090520153,1.65799149726441,2697
"{DINNER,Dessert,Salads} => {Soups}",0.106563836973655,0.650962861072902,0.163701868948435,1.65787874754108,1893
"{DINNER,Dessert,Soups} => {Coffee/Tea}",0.125084440441342,0.908050674295055,0.137750506642648,1.65782242324536,2222
"{DINNER,LUNCH,Sides} => {Coffee/Tea}",0.12210087818059,0.907151819322459,0.134598063499212,1.65618138935706,2169
"{Coffee/Tea,DINNER,Starters} => {Soups}",0.106000900698041,0.64975845410628,0.163138932672821,1.65481135179125,1883
"{Coffee/Tea,Salads,Soft Drink} => {Lobby Bar}",0.110391803647827,0.916783543712015,0.120412069353749,1.65471884479783,1961
"{Beer Domestic Draft,LUNCH,Salads} => {Coffee/Tea}",0.10346768745778,0.906311637080868,0.114163476694438,1.65464747390591,1838
"{Coffee/Tea,Lobby Bar,Main Courses} => {Soups}",0.193987840576447,0.649575871819039,0.298637694213015,1.65434634938974,3446
"{Beer Domestic Draft,Lobby Bar,Snacks/Sandwich} => {LUNCH}",0.102398108534114,0.80238200264667,0.127617653681603,1.65411557328716,1819
"{Coffee/Tea,DINNER,Sides} => {Snacks/Sandwich}",0.113319072281018,0.689147552208148,0.164433686106733,1.65254010764384,2013
"{DINNER,LUNCH,Starters} => {Coffee/Tea}",0.124915559558658,0.904606604158174,0.138088268408016,1.65153460598826,2219
"{DINNER,LUNCH,Soft Drink} => {Coffee/Tea}",0.127336185543796,0.904076738609113,0.140846656158523,1.65056723377721,2262
"{Dessert,Main Courses,Snacks/Sandwich} => {Coffee/Tea}",0.1092659310966,0.903631284916201,0.120918712001801,1.64975397176273,1941
"{Coffee/Tea,Main Courses,Sides} => {Salads}",0.115795991893718,0.783917682926829,0.147714478721009,1.64955149484864,2057
"{DINNER,Dessert,LUNCH} => {Lobby Bar}",0.145800495383923,0.913258110014104,0.159648727764017,1.64835572711751,2590
"{DINNER,Sides,Snacks/Sandwich} => {Salads}",0.106282368835848,0.783077561177934,0.135723936050439,1.6477836764706,1888
"{Lobby Bar,Salads,Sides} => {Coffee/Tea}",0.106338662463409,0.902532250358337,0.117822562485927,1.64774747126059,1889
"{Beer Domestic Draft,Coffee/Tea,Main Courses} => {LUNCH}",0.115345642873227,0.799141965678627,0.144336861067327,1.64743621658525,2049
"{Coffee/Tea,Main Courses,Starters} => {Salads}",0.10718306687683,0.782894736842105,0.136906102229228,1.64739897006197,1904
"{LUNCH,Main Courses,Starters} => {Coffee/Tea}",0.106000900698041,0.901819923371648,0.11754109434812,1.64644698034676,1883
"{Lobby Bar,Main Courses,Sides} => {Salads}",0.106282368835848,0.782428512225446,0.135836523305562,1.64641792124767,1888
"{Coffee/Tea,Snacks/Sandwich,Soft Drink} => {Lobby Bar}",0.100709299707273,0.911824668705403,0.110448097275388,1.64576848352802,1789
"{DINNER,LUNCH,Salads} => {Coffee/Tea}",0.220671020040531,0.899701629561625,0.245271335284846,1.64257962461796,3920
"{Coffee/Tea,DINNER,Salads} => {Soups}",0.196126998423778,0.644946316179193,0.304098176086467,1.64255575062469,3484
"{Coffee/Tea,DINNER,Starters} => {Snacks/Sandwich}",0.1117428507093,0.684955141476881,0.163138932672821,1.64248692402744,1985
"{Lobby Bar,Salads,Soups} => {LUNCH}",0.161281242963297,0.796718576195773,0.202431884710651,1.64244038383912,2865
"{Coffee/Tea,LUNCH,Starters} => {Lobby Bar}",0.116021166403963,0.909933774834437,0.127505066426481,1.64235557571215,2061
"{Coffee/Tea,Lobby Bar,Salads} => {LUNCH}",0.210875928844855,0.796512864129279,0.264748930421076,1.64201630711298,3746
"{Coffee/Tea,Main Courses,Soft Drink} => {Lobby Bar}",0.123508218869624,0.9092416079569,0.135836523305562,1.64110627146376,2194
"{Beer Domestic Draft,Coffee/Tea,DINNER} => {LUNCH}",0.144730916460257,0.795975232198142,0.181828417023193,1.64090797548657,2571
"{DINNER,Lobby Bar,Salads} => {Soups}",0.191792389101554,0.64428895612708,0.297680702544472,1.6408815794468,3407
"{Beer Domestic Draft,LUNCH,Main Courses} => {Coffee/Tea}",0.115345642873227,0.898684210526316,0.128349470839901,1.64072212906367,2049
"{LUNCH,Main Courses,Soft Drink} => {Coffee/Tea}",0.106169781580725,0.898523106241067,0.118160324251295,1.64042800198009,1886
"{DINNER,Main Courses,Starters} => {Snacks/Sandwich}",0.113037604143211,0.683923705722071,0.165278090520153,1.64001359455276,2008
"{Beer Domestic Draft,DINNER,Main Courses} => {Soups}",0.111517676199054,0.643808904777381,0.173215492006305,1.63965897985167,1981
"{Coffee/Tea,Dessert,Soups} => {Salads}",0.100484125197028,0.779135748581406,0.128968700743076,1.63948915396826,1785
"{Beer Domestic Draft,Lobby Bar,Main Courses} => {Snacks/Sandwich}",0.105437964422427,0.682580174927114,0.154469714028372,1.63679187734952,1873
"{Beer Import Draft,Coffee/Tea,Lobby Bar} => {LUNCH}",0.120580950236433,0.793921423276501,0.151880207160549,1.63667403540487,2142
"{DINNER,Main Courses,Soups} => {Snacks/Sandwich}",0.189202882233731,0.682298010556232,0.27730240936726,1.63611526181438,3361
"{DINNER,Main Courses,Soft Drink} => {Soups}",0.104818734519252,0.642290444981028,0.163195226300383,1.63579175120329,1862
"{LUNCH,Lobby Bar,Soft Drink} => {Coffee/Tea}",0.125591083089394,0.895624247290245,0.140227426255348,1.63513557336731,2231
"{Beer Import Draft,DINNER,Soups} => {Lobby Bar}",0.1067890114839,0.905921680993314,0.117878856113488,1.63511407652563,1897
"{DINNER,LUNCH,Lobby Bar} => {Coffee/Tea}",0.300551677550101,0.895204560697518,0.335735194775951,1.6343693541861,5339
"{DINNER,Lobby Bar,Sides} => {Snacks/Sandwich}",0.105606845305111,0.681438430802761,0.154976356676424,1.6340540341226,1876
"{LUNCH,Main Courses,Sides} => {Coffee/Tea}",0.110785859040757,0.894952251023192,0.123789687007431,1.63390871399548,1968
"{Beer Domestic Draft,DINNER,Main Courses} => {Snacks/Sandwich}",0.117991443368611,0.681182970425739,0.173215492006305,1.63344145338051,2096
"{LUNCH,Lobby Bar,Salads} => {Coffee/Tea}",0.210875928844855,0.894673990924289,0.235701418599415,1.6334006962774,3746
"{LUNCH,Lobby Bar,Main Courses} => {Coffee/Tea}",0.23508218869624,0.893835616438356,0.263003827966674,1.63187008123443,4176
"{DINNER,Dessert,LUNCH} => {Soups}",0.102285521278991,0.640691114245416,0.159648727764017,1.63171855963521,1817
"{Dessert,Main Courses,Salads} => {Coffee/Tea}",0.125928844854762,0.893727526967639,0.140902949786084,1.63167274296538,2237
"{Coffee/Tea,Dessert,Soups} => {LUNCH}",0.102060346768746,0.791357485814055,0.128968700743076,1.63138846210988,1813
"{DINNER,Dessert,Snacks/Sandwich} => {Coffee/Tea}",0.126379193875253,0.893354556307203,0.141465886061698,1.63099181276887,2245
"{DINNER,LUNCH,Starters} => {Lobby Bar}",0.124746678675974,0.903383611903791,0.138088268408016,1.630533070703,2216
"{Coffee/Tea,Dessert,Salads} => {Snacks/Sandwich}",0.100258950686782,0.679770992366412,0.147489304210763,1.63005560318533,1781
"{Beer Domestic Draft,LUNCH,Lobby Bar} => {Coffee/Tea}",0.13949560909705,0.89232985235866,0.156327403737897,1.62912101719417,2478
"{DINNER,LUNCH,Snacks/Sandwich} => {Coffee/Tea}",0.20034902049088,0.892203559789421,0.224555280342265,1.62889044564227,3559
"{Coffee/Tea,Dessert,Snacks/Sandwich} => {Salads}",0.100258950686782,0.774011299435028,0.129531637018689,1.62870607950294,1781
"{DINNER,Dessert,Soups} => {Salads}",0.106563836973655,0.773600326930936,0.137750506642648,1.62784129443273,1893
"{Lobby Bar,Main Courses,Sides} => {Coffee/Tea}",0.121087592884485,0.89142146705346,0.135836523305562,1.62746258383738,2151
"{Coffee/Tea,Main Courses,Soft Drink} => {Salads}",0.105043909029498,0.773311230832988,0.135836523305562,1.62723296665686,1866
"{DINNER,LUNCH,Soups} => {Coffee/Tea}",0.201531186669669,0.891212347523027,0.226131501913983,1.62708079562169,3580
"{LUNCH,Lobby Bar,Snacks/Sandwich} => {Coffee/Tea}",0.188020716054943,0.891141942369264,0.210988516099977,1.62695225737385,3340
"{Beer Domestic Draft,DINNER,Soups} => {Lobby Bar}",0.118554379644224,0.901155327342747,0.131558207610898,1.62651120045891,2106
"{Coffee/Tea,Dessert,LUNCH} => {Lobby Bar}",0.144843503715379,0.900910364145658,0.160774600315244,1.62606906204872,2573
"{Beer Domestic Draft,DINNER,LUNCH} => {Coffee/Tea}",0.144730916460257,0.890543817111188,0.162519702769646,1.62586026383999,2571
"{Beer Import Draft,LUNCH,Main Courses} => {Coffee/Tea}",0.101159648727764,0.890485629335976,0.113600540418825,1.62575403078358,1797
"{Coffee/Tea,Salads,Soups} => {LUNCH}",0.162688583652331,0.788540245566166,0.206316145012385,1.62558070352064,2890
"{Beer Domestic Draft,Lobby Bar,Salads} => {LUNCH}",0.107464535014636,0.788517141676993,0.136286872326053,1.62553307470699,1909
"{Lobby Bar,Main Courses,Soups} => {LUNCH}",0.177099752308039,0.788273615635179,0.224667867597388,1.62503104423156,3146
"{Lobby Bar,Main Courses,Starters} => {Salads}",0.103918036478271,0.772061898787118,0.134598063499212,1.62460407131656,1846
"{Beer Import Draft,LUNCH,Lobby Bar} => {Coffee/Tea}",0.120580950236433,0.889165628891656,0.135611348795316,1.62334411424783,2142
"{Lobby Bar,Snacks/Sandwich,Soft Drink} => {Coffee/Tea}",0.100709299707273,0.889165009940358,0.113262778653456,1.62334298423232,1789
"{Beer Domestic Draft,Main Courses,Soups} => {Lobby Bar}",0.101553704120694,0.899302093718844,0.112925016888088,1.62316626628953,1804
"{Beer Import Draft,DINNER,LUNCH} => {Coffee/Tea}",0.124465210538167,0.889022919179735,0.140002251745102,1.62308357002146,2211
"{Coffee/Tea,Lobby Bar,Main Courses} => {LUNCH}",0.23508218869624,0.787181903864279,0.298637694213015,1.62278047351109,4176
"{Lobby Bar,Salads,Starters} => {Coffee/Tea}",0.107464535014636,0.888733705772812,0.120918712001801,1.6225555549176,1909
"{Coffee/Tea,Snacks/Sandwich,Soups} => {Salads}",0.14940328754785,0.770839384257915,0.193818959693763,1.62203160648633,2654
"{DINNER,Main Courses,Starters} => {Soups}",0.105156496284621,0.636239782016349,0.165278090520153,1.62038186204135,1868
"{Beer Domestic Draft,DINNER,Salads} => {Lobby Bar}",0.135217293402387,0.897608370702541,0.1506417473542,1.62010923563909,2402
"{Beer Domestic Draft,Coffee/Tea,Main Courses} => {Salads}",0.111123620806125,0.769890795631825,0.144336861067327,1.62003554769056,1974
"{Coffee/Tea,Main Courses,Soups} => {LUNCH}",0.179520378293177,0.785661492978566,0.22849583427156,1.61964613685404,3189
"{Dessert,LUNCH,Salads} => {Lobby Bar}",0.104424679126323,0.897001934235977,0.116415221796893,1.61901466772687,1855
"{Lobby Bar,Salads,Snacks/Sandwich} => {LUNCH}",0.152893492456654,0.785198034113906,0.194719657734744,1.6186907134733,2716
"{Coffee/Tea,DINNER,Glass Wine} => {Lobby Bar}",0.113882008556631,0.896719858156028,0.126998423778428,1.61850554361753,2023
"{DINNER,LUNCH,Main Courses} => {Coffee/Tea}",0.250900698040982,0.885731319554849,0.283269533888764,1.61707411722223,4457
"{Coffee/Tea,Dessert,LUNCH} => {Soups}",0.102060346768746,0.634803921568627,0.160774600315244,1.61672499824302,1813
"{Coffee/Tea,Main Courses,Snacks/Sandwich} => {Salads}",0.171301508669219,0.768046441191317,0.223035352398109,1.61615458200931,3043
"{Coffee/Tea,DINNER,LUNCH} => {Lobby Bar}",0.300551677550101,0.895204560697518,0.335735194775951,1.61577055641442,5339
"{DINNER,Lobby Bar,Starters} => {Soups}",0.104987615401937,0.634353741496599,0.165503265030399,1.61557847511765,1865
"{Beer Domestic Draft,Main Courses,Salads} => {Lobby Bar}",0.116190047286647,0.895056374674762,0.129813105156496,1.6155030928391,2064
"{Beer Import Draft,DINNER,Main Courses} => {Soups}",0.100315244314344,0.633938100320171,0.158241387074983,1.61451991599821,1782
"{Beer Domestic Draft,Lobby Bar,Soups} => {Coffee/Tea}",0.106113487953164,0.884146341463415,0.12001801396082,1.61418043265736,1885
"{DINNER,Main Courses,Sides} => {Soups}",0.116246340914209,0.63362994783676,0.183460932222472,1.61373511016089,2065
"{Coffee/Tea,Dessert,Snacks/Sandwich} => {LUNCH}",0.101384823238009,0.782703172533681,0.129531637018689,1.6135475405464,1801
"{DINNER,Dessert,Snacks/Sandwich} => {Salads}",0.108421526683179,0.76641464385197,0.141465886061698,1.61272088763165,1926
"{DINNER,LUNCH,Soups} => {Lobby Bar}",0.202037829317721,0.89345282549166,0.226131501913983,1.61260881853626,3589
"{LUNCH,Salads,Snacks/Sandwich} => {Coffee/Tea}",0.155989641972529,0.883046526449968,0.176649403287548,1.61217250728235,2771
"{Coffee/Tea,Main Courses,Soft Drink} => {LUNCH}",0.106169781580725,0.781599668462495,0.135836523305562,1.61127265992431,1886
"{Coffee/Tea,Lobby Bar,Sides} => {Salads}",0.106338662463409,0.765707336846372,0.138876379193875,1.61123254344219,1889
"{Lobby Bar,Main Courses,Soft Drink} => {LUNCH}",0.110729565413195,0.78086542278682,0.141803647827066,1.60975900782002,1967
"{DINNER,Snacks/Sandwich,Starters} => {Salads}",0.102510695789237,0.76448362720403,0.13409142085116,1.60865756380625,1821
"{Beer Import Draft,Coffee/Tea,Main Courses} => {LUNCH}",0.101159648727764,0.780286582718194,0.129644224273812,1.60856572535755,1797
"{DINNER,Lobby Bar,Starters} => {Snacks/Sandwich}",0.111011033551002,0.670748299319728,0.165503265030399,1.60841965295838,1972
"{Lobby Bar,Main Courses,Snacks/Sandwich} => {LUNCH}",0.166854312091871,0.78,0.213915784733168,1.60797493327144,2964
"{Coffee/Tea,LUNCH,Soups} => {Lobby Bar}",0.194663364107183,0.890777949510562,0.2185318621932,1.60778088753359,3458
"{Beer Domestic Draft,Lobby Bar,Salads} => {Coffee/Tea}",0.12001801396082,0.880627839735646,0.136286872326053,1.60775672611141,2132
"{DINNER,LUNCH,Salads} => {Lobby Bar}",0.218475568565638,0.890750516410374,0.245271335284846,1.60773137304551,3881
"{DINNER,Dessert,Salads} => {Coffee/Tea}",0.144111686557082,0.880330123796424,0.163701868948435,1.60721318798763,2560
"{Coffee/Tea,Dessert,Lobby Bar} => {LUNCH}",0.144843503715379,0.779460769463799,0.18582526458005,1.60686330611059,2573
